game_id,season,week,away_team,away_score,home_team,home_score,result,total,overtime,spread_line,Proj_Margin,abs_error,vegas_abs_error,sqd_error,vegas_sqd_error,straight_up_win,vegas_straight_up_win,ATS_win,AE_ATS_win
2025_02_NYG_DAL,2025,2,NYG,37,DAL,40,3,77,1,4.5,1.4968368955350648,1.5031631044649352,1.5,2.2594993186246617,2.25,1,1,1,0
2025_02_CHI_DET,2025,2,CHI,21,DET,52,31,73,0,6,7.942763019943612,23.057236980056388,25,531.6361771544798,625,1,1,1,1
2025_02_NE_MIA,2025,2,NE,33,MIA,27,-6,60,0,1.5,-2.392440849113581,3.607559150886419,7.5,13.01448302714434,56.25,1,0,1,1
2025_02_SF_NO,2025,2,SF,26,NO,21,-5,47,0,-3,0.5170721597049326,5.517072159704933,2,30.43808521539125,4,0,1,0,0
2025_02_BUF_NYJ,2025,2,BUF,30,NYJ,10,-20,40,0,-6,-2.6816791628573693,17.31832083714263,14,299.92423661820857,196,1,1,0,0
2025_02_SEA_PIT,2025,2,SEA,31,PIT,17,-14,48,0,3.5,4.6531593104248286,18.65315931042483,17.5,347.9403522600885,306.25,0,0,0,0
2025_02_LA_TEN,2025,2,LA,33,TEN,19,-14,52,0,-5.5,1.931884444172189,15.931884444172187,8.5,253.82494194245575,72.25,0,1,0,0
2025_02_CAR_ARI,2025,2,CAR,22,ARI,27,5,49,0,7,7.039793370939757,2.0397933709397567,2,4.160756996129776,4,1,1,0,0
2025_02_DEN_IND,2025,2,DEN,28,IND,29,1,57,0,-2.5,8.879549601045476,7.8795496010454755,3.5,62.087301915335914,12.25,1,0,1,0
2025_02_PHI_KC,2025,2,PHI,20,KC,17,-3,37,0,-1.5,-0.48990036807077786,2.510099631929222,1.5,6.300600162211216,2.25,1,1,0,0
2025_02_ATL_MIN,2025,2,ATL,22,MIN,6,-16,28,0,3.5,3.2859302916751725,19.28593029167517,19.5,371.947107215354,380.25,0,0,1,1
2025_02_TB_HOU,2025,2,TB,20,HOU,19,-1,39,0,2.5,4.939848044863973,5.939848044863973,3.5,35.281794796074365,12.25,0,0,0,0
2025_02_LAC_LV,2025,2,LAC,20,LV,9,-11,29,0,-3.5,-2.675618950114899,8.324381049885101,7.5,69.29531986368617,56.25,1,1,0,0
2025_03_MIA_BUF,2025,3,MIA,21,BUF,31,10,52,0,12.5,11.583467429497224,1.5834674294972242,2.5,2.5073691002785465,6.25,1,1,1,1
2025_03_ATL_CAR,2025,3,ATL,0,CAR,30,30,30,0,-5.5,-4.752791839281063,34.75279183928106,35.5,1207.7565406244005,1260.25,0,0,1,1
2025_03_GB_CLE,2025,3,GB,10,CLE,13,3,23,0,-8.5,-10.516388190509506,13.516388190509506,11.5,182.6927497165448,132.25,0,0,0,0
2025_03_HOU_JAX,2025,3,HOU,10,JAX,17,7,27,0,1.5,-4.102041998325841,11.10204199832584,5.5,123.25533653259085,30.25,0,1,0,0
2025_03_CIN_MIN,2025,3,CIN,10,MIN,48,38,58,0,3,11.19578830256592,26.80421169743408,35,718.465764720862,1225,1,1,1,1
2025_03_PIT_NE,2025,3,PIT,21,NE,14,-7,35,0,-1.5,3.897930096772986,10.897930096772988,5.5,118.76488039415048,30.25,0,1,0,0
2025_03_LA_PHI,2025,3,LA,26,PHI,33,7,59,0,3.5,1.115052276718051,5.8849477232819485,3.5,34.63260970576139,12.25,1,1,0,0
2025_03_NYJ_TB,2025,3,NYJ,27,TB,29,2,56,0,6.5,-5.749884568710135,7.749884568710135,4.5,60.06071082833147,20.25,0,1,1,0
2025_03_IND_TEN,2025,3,IND,41,TEN,20,-21,61,0,-6,-7.344971271423583,13.655028728576417,15,186.45980957824727,225,1,1,1,1
2025_03_LV_WAS,2025,3,LV,24,WAS,41,17,65,0,2.5,8.394207586454662,8.605792413545338,14.5,74.05966306503448,210.25,1,1,1,1
2025_03_DEN_LAC,2025,3,DEN,20,LAC,23,3,43,0,2.5,9.547954165548475,6.547954165548475,0.5,42.87570375412363,0.25,1,1,1,0
2025_03_NO_SEA,2025,3,NO,13,SEA,44,31,57,0,7.5,3.680568989120122,27.31943101087988,23.5,746.3513107582252,552.25,1,1,0,0
2025_03_DAL_CHI,2025,3,DAL,14,CHI,31,17,45,0,-1.5,4.436748879184396,12.563251120815604,18.5,157.83527872467454,342.25,1,0,1,1
2025_03_ARI_SF,2025,3,ARI,15,SF,16,1,31,0,1.5,-0.7449433817889064,1.7449433817889064,0.5,3.0448274056489053,0.25,0,1,1,0
2025_03_KC_NYG,2025,3,KC,22,NYG,9,-13,31,0,-6,-1.935050955896628,11.064949044103372,7,122.43309734860412,49,1,1,0,0
2025_03_DET_BAL,2025,3,DET,38,BAL,30,-8,68,0,4.5,0.33160525611601255,8.331605256116013,12.5,69.41564614373998,156.25,0,0,1,1
2025_04_SEA_ARI,2025,4,SEA,23,ARI,20,-3,43,0,-1.5,3.0831922604712094,6.083192260471209,1.5,37.00522807785682,2.25,0,1,0,0
2025_04_MIN_PIT,2025,4,MIN,21,PIT,24,3,45,0,-2.5,-1.0634994506688376,4.0634994506688376,5.5,16.512027785585946,30.25,0,0,1,1
2025_04_WAS_ATL,2025,4,WAS,27,ATL,34,7,61,0,2.5,2.594994647403727,4.405005352596273,4.5,19.404072156401817,20.25,1,1,1,1
2025_04_NO_BUF,2025,4,NO,19,BUF,31,12,50,0,15.5,11.508354772888564,0.49164522711143555,3.5,0.24171502934145503,12.25,1,1,1,1
2025_04_CLE_DET,2025,4,CLE,10,DET,34,24,44,0,10,10.916451681110392,13.083548318889608,14,171.1792366127191,196,1,1,1,1
2025_04_TEN_HOU,2025,4,TEN,0,HOU,26,26,26,0,7.5,3.413267170860412,22.58673282913959,18.5,510.16049989493206,342.25,1,1,0,0
2025_04_CAR_NE,2025,4,CAR,13,NE,42,29,55,0,5.5,3.999099709076454,25.000900290923543,23.5,625.045015356701,552.25,1,1,0,0
2025_04_LAC_NYG,2025,4,LAC,18,NYG,21,3,39,0,-6,-4.665256769315553,7.665256769315553,9,58.756161339537904,81,0,0,1,1
2025_04_PHI_TB,2025,4,PHI,31,TB,25,-6,56,0,-3.5,1.2229819748276745,7.222981974827675,2.5,52.171468608685494,6.25,0,1,0,0
2025_04_IND_LA,2025,4,IND,20,LA,27,7,47,0,3.5,-1.639564031164241,8.639564031164241,3.5,74.6420666485869,12.25,0,1,0,0
2025_04_JAX_SF,2025,4,JAX,26,SF,21,-5,47,0,3.5,3.7936047991403945,8.793604799140395,8.5,77.32748536346499,72.25,0,0,0,0
2025_04_BAL_KC,2025,4,BAL,20,KC,37,17,57,0,-2.5,1.0125170625622042,15.987482937437797,19.5,255.5996106748647,380.25,1,0,1,1
2025_04_CHI_LV,2025,4,CHI,25,LV,24,-1,49,0,1.5,4.121681910851585,5.121681910851585,2.5,26.231625595944344,6.25,0,0,0,0
2025_04_GB_DAL,2025,4,GB,40,DAL,40,0,80,1,-7,-3.1884139597467125,3.1884139597467125,7,10.16598357870771,49,1,1,1,1
2025_04_NYJ_MIA,2025,4,NYJ,21,MIA,27,6,48,0,2.5,0.8414118525648691,5.158588147435131,3.5,26.611031674858214,12.25,1,1,0,0
2025_04_CIN_DEN,2025,4,CIN,3,DEN,28,25,31,0,7.5,1.1602529156925303,23.83974708430747,17.5,568.3335410437464,306.25,1,1,0,0
2025_05_SF_LA,2025,5,SF,26,LA,23,-3,49,1,8.5,3.4288053425290936,6.428805342529094,11.5,41.329538132130615,132.25,0,0,1,1
2025_05_MIN_CLE,2025,5,MIN,21,CLE,17,-4,38,0,-3.5,-6.513209301185983,2.513209301185982,0.5,6.316220991567735,0.25,1,1,1,0
2025_05_HOU_BAL,2025,5,HOU,44,BAL,10,-34,54,0,-2.5,2.207074191018842,36.20707419101884,31.5,1310.9522214739427,992.25,0,1,0,0
2025_05_MIA_CAR,2025,5,MIA,24,CAR,27,3,51,0,-1.5,-2.088607828991949,5.0886078289919485,4.5,25.893929637278152,20.25,0,0,0,0
2025_05_LV_IND,2025,5,LV,6,IND,40,34,46,0,7,7.414462212451305,26.585537787548695,27,706.7908194531796,729,1,1,1,1
2025_05_NYG_NO,2025,5,NYG,14,NO,26,12,40,0,1.5,2.0072882856904446,9.992711714309555,10.5,99.85428740529942,110.25,1,1,1,1
2025_05_DAL_NYJ,2025,5,DAL,37,NYJ,22,-15,59,0,1.5,3.823425313618396,18.823425313618397,16.5,354.32134053736985,272.25,0,0,0,0
2025_05_DEN_PHI,2025,5,DEN,21,PHI,17,-4,38,0,3.5,4.139420662301936,8.139420662301937,7.5,66.25016871790771,56.25,0,0,0,0
2025_05_TEN_ARI,2025,5,TEN,22,ARI,21,-1,43,0,7.5,7.017506278819882,8.017506278819882,8.5,64.28040693091623,72.25,0,0,1,1
2025_05_TB_SEA,2025,5,TB,38,SEA,35,-3,73,0,3.5,-0.04813304215500569,2.9518669578449943,6.5,8.71351853681706,42.25,1,0,1,1
2025_05_DET_CIN,2025,5,DET,37,CIN,24,-13,61,0,-10.5,-6.936561998782987,6.063438001217013,2.5,36.76528039460256,6.25,1,1,0,0
2025_05_WAS_LAC,2025,5,WAS,27,LAC,10,-17,37,0,2.5,4.326824044036602,21.3268240440366,19.5,454.83342380529774,380.25,0,0,0,0
2025_05_NE_BUF,2025,5,NE,23,BUF,20,-3,43,0,7.5,8.16779387292958,11.16779387292958,10.5,124.71961998824348,110.25,0,0,0,0
2025_05_KC_JAX,2025,5,KC,28,JAX,31,3,59,0,-3.5,-0.4724657000871586,3.4724657000871586,6.5,12.0580180382818,42.25,0,0,1,1
2025_06_PHI_NYG,2025,6,PHI,17,NYG,34,17,51,0,-7,-1.5407841307307768,18.540784130730778,24,343.7606761823582,576,0,0,1,1
2025_06_DEN_NYJ,2025,6,DEN,13,NYJ,11,-2,24,0,-7.5,-4.92980356455847,2.92980356455847,5.5,8.583748926899517,30.25,1,1,1,1
2025_06_LA_BAL,2025,6,LA,17,BAL,3,-14,20,0,-7,2.1141880387056533,16.114188038705652,7,259.6670561467643,49,0,1,0,0
2025_06_DAL_CAR,2025,6,DAL,27,CAR,30,3,57,0,-3,1.9925250496430704,1.0074749503569296,6,1.0150057755966977,36,1,0,1,1
2025_06_ARI_IND,2025,6,ARI,27,IND,31,4,58,0,8.5,4.884391570139316,0.8843915701393161,4.5,0.7821484493334849,20.25,1,1,1,1
2025_06_SEA_JAX,2025,6,SEA,20,JAX,12,-8,32,0,-1.5,1.0099428487962498,9.00994284879625,6.5,81.17907013857469,42.25,0,1,0,0
2025_06_LAC_MIA,2025,6,LAC,29,MIA,27,-2,56,0,-3.5,-0.12886894495406587,1.871131055045934,1.5,3.5011314251573107,2.25,1,1,1,0
2025_06_NE_NO,2025,6,NE,25,NO,19,-6,44,0,-3.5,0.8782981188790333,6.878298118879034,2.5,47.310985012174854,6.25,0,1,0,0
2025_06_CLE_PIT,2025,6,CLE,9,PIT,23,14,32,0,5.5,3.0295280207350825,10.970471979264918,8.5,120.35125544783672,72.25,1,1,0,0
2025_06_TEN_LV,2025,6,TEN,10,LV,20,10,30,0,3.5,2.5642178217013196,7.43578217829868,6.5,55.29085660310427,42.25,1,1,0,0
2025_06_CIN_GB,2025,6,CIN,18,GB,27,9,45,0,14,8.956685905374819,0.0433140946251811,5,0.00187611079319914,25,1,1,1,1
2025_06_SF_TB,2025,6,SF,19,TB,30,11,49,0,3.5,4.510086187585838,6.489913812414162,7.5,42.11898129256412,56.25,1,1,1,1
2025_06_DET_KC,2025,6,DET,17,KC,30,13,47,0,2.5,-0.9440081619594504,13.94400816195945,10.5,194.43536362079175,110.25,0,1,0,0
2025_06_BUF_ATL,2025,6,BUF,14,ATL,24,10,38,0,-3.5,-0.9237629940327574,10.923762994032757,13.5,119.32859794979947,182.25,0,0,1,1
2025_06_CHI_WAS,2025,6,CHI,25,WAS,24,-1,49,0,5.5,5.885291271817199,6.885291271817199,6.5,47.4072358977621,42.25,0,0,0,0
2025_07_PIT_CIN,2025,7,PIT,31,CIN,33,2,64,0,-5.5,-1.2262923590226258,3.226292359022626,7.5,10.40896238588778,56.25,0,0,1,1
2025_07_LA_JAX,2025,7,LA,35,JAX,7,-28,42,0,-3,-1.6638857677786196,26.33611423222138,25,693.5909128526135,625,1,1,0,0
2025_07_NO_CHI,2025,7,NO,14,CHI,26,12,40,0,4.5,2.702481792945987,9.297518207054011,7.5,86.44384481050088,56.25,1,1,0,0
2025_07_MIA_CLE,2025,7,MIA,6,CLE,31,25,37,0,2.5,2.9952990160855295,22.00470098391447,22.5,484.2068653914866,506.25,1,1,1,1
2025_07_LV_KC,2025,7,LV,0,KC,31,31,31,0,13.5,10.12312795307206,20.87687204692794,17.5,435.8437864638012,306.25,1,1,0,0
2025_07_PHI_MIN,2025,7,PHI,28,MIN,22,-6,50,0,-2.5,3.753836341954361,9.75383634195436,3.5,95.13732338562964,12.25,0,1,0,0
2025_07_CAR_NYJ,2025,7,CAR,13,NYJ,6,-7,19,0,1.5,0.7324192019136605,7.73241920191366,8.5,59.79030671412308,72.25,0,0,1,1
2025_07_NE_TEN,2025,7,NE,31,TEN,13,-18,44,0,-6.5,-3.2636044065372025,14.736395593462795,11.5,217.16135508702973,132.25,1,1,0,0
2025_07_NYG_DEN,2025,7,NYG,32,DEN,33,1,65,0,7.5,8.109238101704554,7.109238101704554,6.5,50.54126638672776,42.25,1,1,0,0
2025_07_IND_LAC,2025,7,IND,38,LAC,24,-14,62,0,2.5,1.40151816768243,15.401518167682427,16.5,237.20676186945192,272.25,0,0,1,1
2025_07_GB_ARI,2025,7,GB,27,ARI,23,-4,50,0,-7,-1.9730523601084824,2.0269476398915174,3,4.108516734861793,9,1,1,1,1
2025_07_WAS_DAL,2025,7,WAS,22,DAL,44,22,66,0,1.5,-2.6337233675786185,24.633723367578614,20.5,606.8203269503889,420.25,0,1,0,0
2025_07_ATL_SF,2025,7,ATL,10,SF,20,10,30,0,1.5,0.9729865163152532,9.027013483684748,8.5,81.48697243462624,72.25,1,1,0,0
2025_07_TB_DET,2025,7,TB,9,DET,24,15,33,0,6,5.265970122646478,9.73402987735352,9,94.751337653211,81,1,1,0,0
2025_07_HOU_SEA,2025,7,HOU,19,SEA,27,8,46,0,3,0.15349630858576102,7.846503691414239,5,61.56762017937728,25,1,1,0,0
2025_08_MIN_LAC,2025,8,MIN,10,LAC,37,27,47,0,3,0.930729027532168,26.069270972467834,24,679.6068890359539,576,1,1,0,0
2025_08_MIA_ATL,2025,8,MIA,34,ATL,10,-24,44,0,7,5.90610759313979,29.90610759313979,31,894.3752713724534,961,0,0,1,1
2025_08_CHI_BAL,2025,8,CHI,16,BAL,30,14,46,0,2.5,0.3823802060044119,13.617619793995589,11.5,185.43956885382048,132.25,1,1,0,0
2025_08_BUF_CAR,2025,8,BUF,40,CAR,9,-31,49,0,-7,-2.761461413411357,28.238538586588643,24,797.4150615062557,576,1,1,0,0
2025_08_NYJ_CIN,2025,8,NYJ,39,CIN,38,-1,77,0,5.5,3.4473333484039386,4.447333348403939,6.5,19.77877391182579,42.25,0,0,1,1
2025_08_SF_HOU,2025,8,SF,15,HOU,26,11,41,0,2.5,3.97303235685891,7.02696764314109,8.5,49.37827425775184,72.25,1,1,1,1
2025_08_CLE_NE,2025,8,CLE,13,NE,32,19,45,0,7,4.594064488323492,14.405935511676509,12,207.53097796658227,144,1,1,0,0
2025_08_NYG_PHI,2025,8,NYG,20,PHI,38,18,58,0,7,4.374471390176401,13.6255286098236,11,185.6550298971214,121,1,1,0,0
2025_08_TB_NO,2025,8,TB,23,NO,3,-20,26,0,-4.5,-3.3694719968997773,16.630528003100224,15.5,276.5744616619007,240.25,1,1,0,0
2025_08_DAL_DEN,2025,8,DAL,24,DEN,44,20,68,0,3.5,6.5075744227348045,13.492425577265196,16.5,182.04554795804003,272.25,1,1,1,1
2025_08_TEN_IND,2025,8,TEN,14,IND,38,24,52,0,15.5,9.507124921402507,14.492875078597493,8.5,210.04342804383228,72.25,1,1,0,0
2025_08_GB_PIT,2025,8,GB,35,PIT,25,-10,60,0,-3,-2.5846564172475675,7.415343582752433,7,54.98732045026769,49,1,1,0,0
2025_08_WAS_KC,2025,8,WAS,7,KC,28,21,35,0,10.5,6.8500488616217226,14.149951138378276,10.5,200.2211172184927,110.25,1,1,0,0
2025_09_BAL_MIA,2025,9,BAL,28,MIA,6,-22,34,0,-7.5,3.589669323128923,25.589669323128923,14.5,654.8311760670855,210.25,0,1,0,0
2025_09_CHI_CIN,2025,9,CHI,47,CIN,42,-5,89,0,-3,0.2543118501030261,5.254311850103026,2,27.60779301813308,4,0,1,0,0
2025_09_MIN_DET,2025,9,MIN,27,DET,24,-3,51,0,9.5,7.644973713275615,10.644973713275617,12.5,113.31546535632884,156.25,0,0,1,1
2025_09_CAR_GB,2025,9,CAR,16,GB,13,-3,29,0,12.5,10.20452326620148,13.20452326620148,15.5,174.3594346876562,240.25,0,0,1,1
2025_09_DEN_HOU,2025,9,DEN,18,HOU,15,-3,33,0,1.5,2.3243506288662523,5.324350628866252,4.5,28.348709619108455,20.25,0,0,0,0
2025_09_ATL_NE,2025,9,ATL,23,NE,24,1,47,0,5.5,7.211051282043259,6.211051282043259,4.5,38.57715802817121,20.25,1,1,0,0
2025_09_SF_NYG,2025,9,SF,34,NYG,24,-10,58,0,-2.5,0.3419040762701244,10.341904076270124,7.5,106.9549799227726,56.25,0,1,0,0
2025_09_IND_PIT,2025,9,IND,20,PIT,27,7,47,0,-3.5,-3.0242722415919587,10.02427224159196,10.5,100.48603397355107,110.25,0,0,1,1
2025_09_LAC_TEN,2025,9,LAC,27,TEN,20,-7,47,0,-10,-7.021140102050434,0.02114010205043381,3,4.469039147027561e-4,9,1,1,1,1
2025_09_NO_LA,2025,9,NO,10,LA,34,24,44,0,14,8.089396394507238,15.910603605492762,10,253.14730709111927,100,1,1,0,0
2025_09_JAX_LV,2025,9,JAX,30,LV,29,-1,59,1,-2.5,-2.43544940356182,1.4354494035618202,1.5,2.060514990185985,2.25,1,1,1,1
2025_09_KC_BUF,2025,9,KC,21,BUF,28,7,49,0,-2.5,1.4520912607092118,5.547908739290788,9.5,30.779291379499103,90.25,1,0,1,1
2025_09_SEA_WAS,2025,9,SEA,38,WAS,14,-24,52,0,-2.5,-0.8428763733785267,23.157123626621473,21.5,536.2523746586304,462.25,1,1,0,0
2025_09_ARI_DAL,2025,9,ARI,27,DAL,17,-10,44,0,3.5,0.7911752350693573,10.791175235069357,13.5,116.4494629539742,182.25,0,0,1,1
2025_10_LV_DEN,2025,10,LV,7,DEN,10,3,17,0,9.5,12.874602918806769,9.874602918806769,6.5,97.50778280410717,42.25,1,1,0,0
2025_10_ATL_IND,2025,10,ATL,25,IND,31,6,56,1,6.5,4.676435631292501,1.3235643687074994,0.5,1.7518226381120814,0.25,1,1,1,0
2025_10_NO_CAR,2025,10,NO,17,CAR,7,-10,24,0,5.5,4.110142537251262,14.110142537251262,15.5,199.09612242154748,240.25,0,0,1,1
2025_10_NYG_CHI,2025,10,NYG,20,CHI,24,4,44,0,4.5,4.321313972180568,0.321313972180568,0.5,0.10324266871845483,0.25,1,1,1,1
2025_10_JAX_HOU,2025,10,JAX,29,HOU,36,7,65,0,-1.5,7.607481513731895,0.6074815137318952,8.5,0.3690337895259947,72.25,1,0,1,1
2025_10_BUF_MIA,2025,10,BUF,13,MIA,30,17,43,0,-8.5,-3.984552854607652,20.984552854607653,25.5,440.3514585078222,650.25,0,0,1,1
2025_10_BAL_MIN,2025,10,BAL,27,MIN,19,-8,46,0,-4.5,3.728563090494612,11.728563090494612,3.5,137.55919216771252,12.25,0,1,0,0
2025_10_CLE_NYJ,2025,10,CLE,20,NYJ,27,7,47,0,-1.5,2.042705422095234,4.957294577904766,8.5,24.57476953212399,72.25,1,0,1,1
2025_10_NE_TB,2025,10,NE,28,TB,23,-5,51,0,2.5,2.250712040034397,7.250712040034397,7.5,52.57282508749977,56.25,0,0,1,1
2025_10_ARI_SEA,2025,10,ARI,22,SEA,44,22,66,0,7,4.992414778439797,17.007585221560202,15,289.257955068633,225,1,1,0,0
2025_10_LA_SF,2025,10,LA,42,SF,26,-16,68,0,-5.5,0.6537648671308087,16.65376486713081,10.5,277.3478842496805,110.25,0,1,0,0
2025_10_DET_WAS,2025,10,DET,44,WAS,22,-22,66,0,-8.5,-3.4982679054521713,18.50173209454783,13.5,342.3140904984212,182.25,1,1,0,0
2025_10_PIT_LAC,2025,10,PIT,10,LAC,25,15,35,0,3,7.723522546014792,7.276477453985208,12,52.94712413835506,144,1,1,1,1
2025_10_PHI_GB,2025,10,PHI,10,GB,7,-3,17,0,1.5,4.191697948722746,7.191697948722746,4.5,51.72051938566295,20.25,0,0,0,0
2025_11_NYJ_NE,2025,11,NYJ,14,NE,27,13,41,0,12.5,9.077151537475151,3.9228484625248488,0.5,15.38874005993357,0.25,1,1,0,0
2025_11_WAS_MIA,2025,11,WAS,13,MIA,16,3,29,1,2.5,1.417424625985305,1.582575374014695,0.5,2.504544814437752,0.25,1,1,0,0
2025_11_CAR_ATL,2025,11,CAR,30,ATL,27,-3,57,1,4.5,4.715839549657069,7.715839549657069,7.5,59.5341799560522,56.25,0,0,0,0
2025_11_TB_BUF,2025,11,TB,32,BUF,44,12,76,0,6,5.4048073214575725,6.5951926785424275,6,43.49656646709964,36,1,1,0,0
2025_11_LAC_JAX,2025,11,LAC,6,JAX,35,29,41,0,-3,-2.21370869070414,31.21370869070414,32,974.2956102281393,1024,0,0,1,1
2025_11_CHI_MIN,2025,11,CHI,19,MIN,17,-2,36,0,3,3.3725613642706707,5.372561364270671,5,28.86441561285393,25,0,0,0,0
2025_11_GB_NYG,2025,11,GB,27,NYG,20,-7,47,0,-7.5,-1.4152681583419198,5.58473184165808,0.5,31.18922974322965,0.25,1,1,1,0
2025_11_CIN_PIT,2025,11,CIN,12,PIT,34,22,46,0,5.5,4.192285152696072,17.807714847303927,16.5,317.11470808288874,272.25,1,1,0,0
2025_11_HOU_TEN,2025,11,HOU,16,TEN,13,-3,29,0,-5.5,-8.091959923728442,5.091959923728442,2.5,25.928055864856564,6.25,1,1,0,0
2025_11_SF_ARI,2025,11,SF,41,ARI,22,-19,63,0,-3.5,3.2885794879900936,22.288579487990095,15.5,496.7807755924528,240.25,0,1,0,0
2025_11_SEA_LA,2025,11,SEA,19,LA,21,2,40,0,3,2.292373654828051,0.2923736548280509,1,0.08548235403751224,1,1,1,1,1
2025_11_BAL_CLE,2025,11,BAL,23,CLE,16,-7,39,0,-7.5,2.098342996429928,9.098342996429928,0.5,82.7798452806855,0.25,0,1,1,0
2025_11_KC_DEN,2025,11,KC,19,DEN,22,3,41,0,-3.5,-0.7229821868484558,3.722982186848456,6.5,13.860596363590911,42.25,0,0,1,1
2025_11_DET_PHI,2025,11,DET,9,PHI,16,7,25,0,2.5,-2.4031370049371903,9.40313700493719,4.5,88.41898553361914,20.25,0,1,0,0
2025_11_DAL_LV,2025,11,DAL,33,LV,16,-17,49,0,-3.5,-2.7455555976728454,14.254444402327154,13.5,203.18918521903595,182.25,1,1,0,0
2025_12_BUF_HOU,2025,12,BUF,19,HOU,23,4,42,0,-5.5,3.4613837472942883,0.5386162527057117,9.5,0.29010746767874307,90.25,1,0,1,1
2025_12_NYJ_BAL,2025,12,NYJ,10,BAL,23,13,33,0,14,10.76743578133314,2.2325642186668606,1,4.9843429904715695,1,1,1,1,0
2025_12_PIT_CHI,2025,12,PIT,28,CHI,31,3,59,0,3,3.9582802407871833,0.9582802407871832,0,0.918301019883142,0,1,1,0,0
2025_12_NE_CIN,2025,12,NE,26,CIN,20,-6,46,0,-7.5,-10.980938404656037,4.980938404656037,1.5,24.809747390977424,2.25,1,1,0,0
2025_12_NYG_DET,2025,12,NYG,27,DET,34,7,61,1,14,11.82949352243439,4.82949352243439,7,23.324007683235735,49,1,1,1,1
2025_12_MIN_GB,2025,12,MIN,6,GB,23,17,29,0,6.5,6.089172233752642,10.910827766247358,10.5,119.04616254471432,110.25,1,1,0,0
2025_12_IND_KC,2025,12,IND,20,KC,23,3,43,1,3.5,2.0414000699560972,0.9585999300439028,0.5,0.9189138258801752,0.25,1,1,1,0
2025_12_SEA_TEN,2025,12,SEA,30,TEN,24,-6,54,0,-12.5,-15.675901416416757,9.675901416416757,6.5,93.6230682202158,42.25,1,1,0,0
2025_12_JAX_ARI,2025,12,JAX,27,ARI,24,-3,51,1,-2.5,0.01021937412256068,3.0102193741225607,0.5,9.06142068034282,0.25,0,1,0,0
